locusId	sysName	type	scaffoldId	strand	old_name	desc	GC	nTA	name	begin	end
17658	b3597	1	7023	-	yibH	hypothetical protein (NCBI)	0.5268	39	yibH	3770243	3771379
17659	b3598	1	7023	-	yibI	predicted inner membrane protein (NCBI)	0.5152	9	yibI	3771382	3771744
17660	b3599	1	7023	+	mtlA	fused mannitol-specific PTS enzymes: IIA components/IIB components/IIC components (NCBI)	0.5387	56	mtlA	3772281	3774194
17661	b3600	1	7023	+	mtlD	mannitol-1-phosphate 5-dehydrogenase (NCBI)	0.5239	34	mtlD	3774424	3775572
17662	b3601	1	7023	+	mtlR	DNA-binding repressor (NCBI)	0.5102	16	mtlR	3775572	3776159
1937066	b4554	1	7023	-	yibT	hypothetical protein (NCBI)	0.4905	12	yibT	3776171	3776380
17663	b3602	1	7023	+	yibL	hypothetical protein (NCBI)	0.5096	5	yibL	3776665	3777027
17664	b3603	1	7023	+	lldP	L-lactate permease (NCBI)	0.5513	53	lldP	3777399	3779054
17665	b3604	1	7023	+	lldR	DNA-binding transcriptional repressor (NCBI)	0.5405	14	lldR	3779054	3779830
17666	b3605	1	7023	+	lldD	L-lactate dehydrogenase, FMN-linked (NCBI)	0.5567	34	lldD	3779827	3781017
17667	b3606	1	7023	+	yibK	predicted rRNA methylase (NCBI)	0.5506	14	trmL	3781215	3781688
17668	b3607	1	7023	-	cysE	serine acetyltransferase (NCBI)	0.5353	23	cysE	3781741	3782562
17669	b3608	1	7023	-	gpsA	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase (NCBI)	0.5676	24	gpsA	3782642	3783661
17670	b3609	1	7023	-	secB	export protein SecB (NCBI)	0.5085	18	secB	3783661	3784128
17671	b3610	1	7023	-	grxC	glutaredoxin 3 (NCBI)	0.5238	3	grxC	3784191	3784442
17672	b3611	1	7023	-	yibN	predicted rhodanese-related sulfurtransferase (NCBI)	0.4954	14	yibN	3784584	3785015
17673	b3612	1	7023	+	gpmI	phosphoglyceromutase (NCBI)	0.5346	38	gpmM	3785260	3786804
17674	b3613	1	7023	+	yibP	putative membrane protein (VIMSS)	0.5706	26	envC	3786838	3788097
17675	b3614	1	7023	+	yibQ	orf, hypothetical protein (VIMSS)	0.5271	33	yibQ	3788101	3789060
17676	b3615	1	7023	-	yibD	predicted glycosyl transferase (NCBI)	0.4599	55	waaH	3789047	3790081
17677	b3616	1	7023	-	tdh	L-threonine 3-dehydrogenase (NCBI)	0.5146	32	tdh	3790320	3791345
17678	b3617	1	7023	-	kbl	2-amino-3-ketobutyrate coenzyme A ligase (NCBI)	0.5422	31	kbl	3791355	3792551
17679	b3618	1	7023	-	htrL	involved in lipopolysaccharide biosynthesis (VIMSS)	0.3706	49	htrL	3792826	3793683
17680	b3619	1	7023	+	rfaD	ADP-L-glycero-D-mannoheptose-6-epimerase, NAD(P)-binding (NCBI)	0.5091	31	rfaD	3793987	3794919
17681	b3620	1	7023	+	rfaF	ADP-heptose:LPS heptosyltransferase II (NCBI)	0.5368	38	waaF	3794929	3795975
17682	b3621	1	7023	+	rfaC	ADP-heptose:LPS heptosyl transferase I (NCBI)	0.5104	36	waaC	3795979	3796938
17683	b3622	1	7023	+	rfaL	O-antigen ligase (NCBI)	0.319	119	waaL	3796948	3798207
17684	b3623	1	7023	-	rfaK	lipopolysaccharide core biosynthesis (NCBI)	0.3101	91	waaU	3798239	3799312
17685	b3624	1	7023	-	rfaZ	lipopolysaccharide core biosynthesis protein (NCBI)	0.3251	68	waaZ	3799345	3800196
17686	b3625	1	7023	-	rfaY	lipopolysaccharide core biosynthesis protein (NCBI)	0.3534	52	waaY	3800267	3800965
17687	b3626	1	7023	-	rfaJ	UDP-D-glucose:(galactosyl)lipopolysaccharide glucosyltransferase (NCBI)	0.3382	71	waaJ	3800983	3801999
17688	b3627	1	7023	-	rfaI	UDP-D-galactose:(glucosyl)lipopolysaccharide- alpha-1,3-D-galactosyltransferase (NCBI)	0.3618	67	waaO	3802039	3803058
17689	b3628	1	7023	-	rfaB	UDP-D-galactose:(glucosyl)lipopolysaccharide-1, 6-D-galactosyltransferase (RefSeq)	0.3963	55	waaB	3803058	3804137
17690	b3629	1	7023	-	rfaS	lipopolysaccharide core biosynthesis protein (NCBI)	0.2682	87	waaS	3804181	3805116
17691	b3630	1	7023	-	rfaP	kinase that phosphorylates core heptose of lipopolysaccharide (NCBI)	0.4336	41	waaP	3805153	3805950
17692	b3631	1	7023	-	rfaG	glucosyltransferase I (NCBI)	0.448	49	waaG	3805943	3807067
17693	b3632	1	7023	-	rfaQ	lipopolysaccharide core biosynthesis protein (NCBI)	0.4464	51	waaQ	3807064	3808098
17694	b3633	1	7023	+	kdtA	3-deoxy-D-manno-octulosonic-acid transferase (NCBI)	0.5391	48	waaA	3808540	3809817
17695	b3634	1	7023	+	coaD	phosphopantetheine adenylyltransferase (NCBI)	0.5271	13	coaD	3809825	3810304
17696	b3635	1	7023	-	mutM	formamidopyrimidine-DNA glycosylase (NCBI)	0.5383	23	mutM	3810343	3811152
17697	b3636	1	7023	-	rpmG	50S ribosomal protein L33 (NCBI)	0.4048	7	rpmG	3811250	3811417
17698	b3637	1	7023	-	rpmB	50S ribosomal protein L28 (NCBI)	0.5316	8	rpmB	3811438	3811674
17699	b3638	1	7023	-	radC	DNA repair protein (VIMSS)	0.4798	29	yicR	3811891	3812559
17700	b3639	1	7023	+	dfp	flavoprotein affecting synthesis of DNA and pantothenate metabolism (VIMSS)	0.5364	42	dfp	3812731	3813951
17701	b3640	1	7023	+	dut	deoxyuridine 5'-triphosphate nucleotidohydrolase (NCBI)	0.5461	12	dut	3813929	3814387
17702	b3641	1	7023	+	ttk	putative transcriptional regulator (VIMSS)	0.531	14	slmA	3814494	3815090
17703	b3642	1	7023	-	pyrE	orotate phosphoribosyltransferase (NCBI)	0.5312	17	pyrE	3815127	3815768
17704	b3643	1	7023	-	rph	ribonuclease PH (NCBI)	0.5619	16	rph	3815863	3816549
17705	b3644	1	7023	+	yicC	hypothetical protein (NCBI)	0.5382	18	yicC	3816676	3817539
17706	b3645	1	7023	+	dinD	DNA-damage-inducible protein (VIMSS)	0.4582	28	dinD	3817760	3818584
17707	b3646	1	7023	+	yicG	orf, hypothetical protein (VIMSS)	0.534	28	yicG	3818874	3819491
17708	b3647	1	7023	-	yicF	putative enzyme (VIMSS)	0.5258	59	ligB	3819488	3821170
17709	b3648	1	7023	+	gmk	guanylate kinase (NCBI)	0.4904	22	gmk	3821428	3822051
17710	b3649	1	7023	+	rpoZ	DNA-directed RNA polymerase subunit omega (NCBI)	0.5326	8	rpoZ	3822106	3822381
17711	b3650	1	7023	+	spoT	bifunctional (p)ppGpp synthetase II/ guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase (NCBI)	0.5372	59	spoT	3822400	3824508
17712	b3651	1	7023	+	trmH	tRNA (Guanosine-2'-O-)-methyltransferase (NCBI)	0.5536	14	trmH	3824515	3825204
17713	b3652	1	7023	+	recG	ATP-dependent DNA helicase (NCBI)	0.572	55	recG	3825210	3827291
17714	b3653	1	7023	-	gltS	glutamate transporter (NCBI)	0.5365	27	gltS	3827460	3828665
17715	b3654	1	7023	+	yicE	predicted transporter (NCBI)	0.5489	42	xanP	3828945	3830336
17716	b3655	1	7023	+	yicH	hypothetical protein (NCBI)	0.5421	46	yicH	3830457	3832166
17717	b3656	1	7023	-	yicI	predicted alpha-glucosidase (NCBI)	0.5205	81	yicI	3832219	3834537
17718	b3657	1	7023	-	yicJ	putative permease (VIMSS)	0.4939	52	yicJ	3834547	3835929
1937077	b3658	5	7023	+	selC	tRNA-Sec (NCBI)	0.6421	0	selC	3836222	3836316
3446232	b4653	7	7023	+	yicT	NA	0.5455	3	yicT	3836425	3836556
17719	b3659	1	7023	+	setC	predicted sugar efflux system (NCBI)	0.4608	57	setC	3836953	3838137
17720	b3660	1	7023	+	yicL	predicted inner membrane protein (NCBI)	0.487	36	yicL	3838248	3839171
17721	b3661	1	7023	-	nlpA	cytoplasmic membrane lipoprotein-28 (NCBI)	0.4737	37	nlpA	3839175	3839993
1937078	b4555	1	7023	+	yicS	hypothetical protein (NCBI)	0.4286	16	yicS	3840215	3840508
17722	b3662	1	7023	-	nepI	predicted transporter (RefSeq)	0.5298	40	nepI	3840549	3841739
17723	b3663	1	7023	-	yicN	orf, hypothetical protein (VIMSS)	0.5276	10	yicN	3841950	3842402
17724	b3664	1	7023	-	yicO	orf, hypothetical protein (VIMSS)	0.4831	65	adeQ	3842455	3843789
17725	b3665	1	7023	+	ade	cryptic adenine deaminase (NCBI)	0.5461	48	adeD	3843964	3845730
17726	b3666	1	7023	-	uhpT	sugar phosphate antiporter (NCBI)	0.5287	48	uhpT	3845776	3847167
17727	b3667	1	7023	-	uhpC	regulator of uhpT (VIMSS)	0.55	42	uhpC	3847305	3848624
17728	b3668	1	7023	-	uhpB	sensor histidine protein kinase phosphorylates UhpA (VIMSS)	0.5709	35	uhpB	3848634	3850136
17729	b3669	1	7023	-	uhpA	DNA-binding response regulator in two-component regulatory system wtih UhpB (NCBI)	0.5888	15	uhpA	3850136	3850726
17730	b3670	1	7023	-	ilvN	acetolactate synthase small subunit (NCBI)	0.4845	7	ilvN	3850802	3851092
17731	b3671	1	7023	-	ilvB	acetolactate synthase large subunit (NCBI)	0.5631	32	ilvB	3851096	3852784
17732	b3672	1	7023	-	ivbL	ilvB operon leader peptide (NCBI)	0.5859	2	ivbL	3852890	3852988
3446233	b4616	6	7023	-	istR	sRNAs IstR-1 and IstR-2, tisB regulators (RefSeq)	0.5071	5	istR	3853118	3853257
3446235	b4618	1	7023	+	tisB	lexA-regulated toxic peptide (RefSeq)	0.4222	3	tisB	3853553	3853642
17733	b3673	1	7023	+	emrD	2-module integral membrane pump; multidrug resistance (VIMSS)	0.5713	29	emrD	3853922	3855106
17734	b3674	1	7023	-	yidF	predicted DNA-binding transcriptional regulator (NCBI)	0.5361	13	yidF	3855114	3855611
17735	b3675	1	7023	-	yidG	predicted inner membrane protein (NCBI)	0.5041	14	yidG	3855608	3855970
17736	b3676	1	7023	-	yidH	conserved inner membrane protein (NCBI)	0.5201	14	yidH	3855960	3856307
17737	b3677	1	7023	+	yidI	predicted inner membrane protein (NCBI)	0.48	14	yidI	3856415	3856864
17738	b3678	1	7023	-	yidJ	predicted sulfatase/phosphatase (NCBI)	0.5201	56	yidJ	3856911	3858404
17739	b3679	1	7023	-	yidK	predicted transporter (NCBI)	0.535	53	yidK	3858401	3860116
17740	b3680	1	7023	+	yidL	predicted DNA-binding transcriptional regulator (RefSeq)	0.4351	48	yidL	3860283	3861176
1937084	b4556	7	7023	-	glvG	NA	0.535	20	glvG	3861173	3861987
1937086	b3683	7	7023	-	glvC	arbutin specific enzyme IIC component of PTS (RefSeq)	0.5213	46	glvC	3862497	3863603
17743	b3684	1	7023	+	yidP	predicted DNA-binding transcriptional regulator (NCBI)	0.5132	22	yidP	3863899	3864615
17744	b3685	1	7023	-	yidE	putative transport protein (VIMSS)	0.5289	52	yidE	3864612	3866273
17745	b3686	1	7023	-	ibpB	heat shock chaperone (NCBI)	0.4895	16	ibpB	3866469	3866897
17746	b3687	1	7023	-	ibpA	heat shock chaperone (NCBI)	0.471	18	ibpA	3867009	3867422
17747	b3688	1	7023	+	yidQ	orf, hypothetical protein (VIMSS)	0.5375	7	yidQ	3867728	3868060
17748	b3689	1	7023	-	yidR	conserved protein (NCBI)	0.5521	40	yidR	3868062	3869309
17749	b3690	1	7023	+	yidS	orf, hypothetical protein (VIMSS)	0.5146	36	cbrA	3869377	3870441
17750	b3691	1	7023	-	dgoT	D-galactonate transport (VIMSS)	0.5298	47	dgoT	3870438	3871730
1937093	b4478	1	7023	-	dgoD	galactonate dehydratase (NCBI)	0.5283	39	dgoD	3871850	3872998
1937094	b4477	1	7023	-	dgoA	2-dehydro-3-deoxy-6-phosphogalactonate aldolase (NCBI)	0.5939	15	dgoA	3872995	3873612
17752	b3693	1	7023	-	dgoK	2-oxo-3-deoxygalactonate kinase (NCBI)	0.5415	21	dgoK	3873596	3874474
1937095	b4479	1	7023	-	dgoR	predicted DNA-binding transcriptional regulator (NCBI)	0.5536	14	dgoR	3874471	3875160
1937096	b3696	1	7023	+	yidX	predicted lipoproteinC (NCBI)	0.4292	33	yidX	3875438	3876094
17756	b3697	1	7023	-	yidA	predicted hydrolase (NCBI)	0.5105	32	yidA	3876140	3876952
17757	b3698	1	7023	-	yidB	orf, hypothetical protein (VIMSS)	0.5113	11	yidB	3877067	3877465
1937098	b3699	1	7023	-	gyrB	DNA gyrase subunit B (NCBI)	0.54990000000000006	61	gyrB	3877705	3880119
17759	b3700	1	7023	-	recF	recombination protein F (NCBI)	0.5503	31	recF	3880148	3881221
17760	b3701	1	7023	-	dnaN	DNA polymerase III subunit beta (NCBI)	0.5422	25	dnaN	3881221	3882321
17761	b3702	1	7023	-	dnaA	chromosomal replication initiation protein (NCBI)	0.5406	42	dnaA	3882326	3883729
17762	b3703	1	7023	+	rpmH	50S ribosomal protein L34 (NCBI)	0.5177	5	rpmH	3884336	3884476
17763	b3704	1	7023	+	rnpA	ribonuclease P (NCBI)	0.5583	8	rnpA	3884493	3884852
1937099	b4557	1	7023	+	yidD	hypothetical protein (NCBI)	0.5465	9	yidD	3884816	3885073
17765	b3705	1	7023	+	yidC	inner membrane protein translocase component YidC (NCBI)	0.5367	48	yidC	3885076	3886722
17766	b3706	1	7023	+	trmE	tRNA modification GTPase (NCBI)	0.5634	35	mnmE	3886828	3888192
17767	b3707	1	7023	+	tnaC	tryptophanase leader peptide (NCBI)	0.3467	4	tnaC	3888435	3888509
17768	b3708	1	7023	+	tnaA	tryptophanase (VIMSS)	0.5085	57	tnaA	3888730	3890145
17769	b3709	1	7023	+	tnaB	tryptophan transporter of low affinity (NCBI)	0.4647	57	tnaB	3890236	3891483
17770	b3710	1	7023	+	mdtL	multidrug efflux system protein (NCBI)	0.5306	42	mdtL	3891615	3892790
17771	b3711	1	7023	+	yidZ	predicted DNA-binding transcriptional regulator (NCBI)	0.5219	29	yidZ	3892765	3893724
17772	b3712	1	7023	+	yieE	predicted phosphopantetheinyl transferase (RefSeq)	0.5227	21	yieE	3893881	3894630
17773	b3713	1	7023	+	yieF	chromate reductase, Class I, flavoprotein (NCBI)	0.5273	13	yieF	3894652	3895218
17774	b3714	1	7023	-	yieG	predicted inner membrane protein (NCBI)	0.5374	44	adeP	3895272	3896609
17775	b3715	1	7023	+	yieH	predicted hydrolase (NCBI)	0.4805	28	yieH	3896774	3897439
17776	b3716	1	7023	+	yieI	predicted inner membrane protein (NCBI)	0.438	21	cbrB	3897506	3897973
17777	b3717	1	7023	+	cbrC	hypothetical protein (NCBI)	0.4456	21	cbrC	3898022	3898609
1937101	b3718	1	7023	-	yieK	hypothetical protein (NCBI)	0.4952	27	yieK	3898671	3899393
17779	b3719	1	7023	-	yieL	predicted xylanase (RefSeq)	0.5	45	yieL	3899408	3900577
17780	b3720	1	7023	-	bglH	carbohydrate-specific outer membrane porin, cryptic (NCBI)	0.4515	86	bglH	3900604	3902220
17781	b3721	1	7023	-	bglB	cryptic phospho-beta-glucosidase B (NCBI)	0.4855	59	bglB	3902289	3903701
17782	b3722	1	7023	-	bglF	fused beta-glucoside-specific PTS enzymes: IIA component/IIB component/IIC component (NCBI)	0.5117	61	bglF	3903720	3905597
17783	b3723	1	7023	-	bglG	transcriptional antiterminator of the bgl operon (NCBI)	0.4289	39	bglG	3905731	3906567
17784	b3724	1	7023	-	phoU	negative regulator of PhoR/PhoB two-component regulator (NCBI)	0.5262	24	phoU	3906853	3907578
17785	b3725	1	7023	-	pstB	phosphate transporter subunit (NCBI)	0.5233	19	pstB	3907593	3908366
17786	b3726	1	7023	-	pstA	phosphate transporter subunit (NCBI)	0.5623	24	pstA	3908549	3909439
17787	b3727	1	7023	-	pstC	phosphate transporter subunit (NCBI)	0.5469	31	pstC	3909439	3910398
17788	b3728	1	7023	-	pstS	phosphate transporter subunit (NCBI)	0.5149	35	pstS	3910485	3911525
17789	b3729	1	7023	-	glmS	D-fructose-6-phosphate amidotransferase (NCBI)	0.5355	49	glmS	3911839	3913668
17790	b3730	1	7023	-	glmU	bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase (NCBI)	0.5266	41	glmU	3913830	3915200
17791	b3731	1	7023	-	atpC	F0F1 ATP synthase subunit epsilon (NCBI)	0.5524	11	atpC	3915553	3915972
17792	b3732	1	7023	-	atpD	F0F1 ATP synthase subunit beta (NCBI)	0.5474	47	atpD	3915993	3917375
17793	b3733	1	7023	-	atpG	F0F1 ATP synthase subunit gamma (NCBI)	0.5347	24	atpG	3917402	3918265
17794	b3734	1	7023	-	atpA	F0F1 ATP synthase subunit alpha (NCBI)	0.5337	50	atpA	3918316	3919857
17795	b3735	1	7023	-	atpH	F0F1 ATP synthase subunit delta (NCBI)	0.5187	13	atpH	3919870	3920403
17796	b3736	1	7023	-	atpF	F0F1 ATP synthase subunit B (NCBI)	0.5287	10	atpF	3920418	3920888
17797	b3737	1	7023	-	atpE	F0F1 ATP synthase subunit C (NCBI)	0.5417	8	atpE	3920950	3921189
17798	b3738	1	7023	-	atpB	F0F1 ATP synthase subunit A (NCBI)	0.5025	22	atpB	3921236	3922051
17799	b3739	1	7023	-	atpI	membrane-bound ATP synthase, dispensable protein, affects expression of atpB (VIMSS)	0.5223	11	atpI	3922060	3922440
17800	b3740	1	7023	-	gidB	glucose-inhibited division protein B (NCBI)	0.4872	24	rsmG	3923057	3923680
17801	b3741	1	7023	-	gidA	glucose-inhibited division protein A (NCBI)	0.5439	58	mnmG	3923744	3925633
17802	b3742	1	7023	-	mioC	flavodoxin (NCBI)	0.5	12	mioC	3926012	3926455
17803	b3743	1	7023	-	asnC	DNA-binding transcriptional dual regulator (NCBI)	0.4946	19	asnC	3926545	3927003
17804	b3744	1	7023	+	asnA	asparagine synthetase AsnA (NCBI)	0.565	20	asnA	3927155	3928147
1937104	b3745	1	7023	-	yieM	predicted von Willibrand factor containing protein (NCBI)	0.5275	40	viaA	3928152	3929603
17806	b3746	1	7023	-	yieN	putative 2-component regulator (VIMSS)	0.497	47	ravA	3929597	3931093
1937106	b3747	1	7023	+	trkD	potassium transporter (NCBI)	0.5142	68	kup	3931316	3933184
17808	b3748	1	7023	+	rbsD	D-ribose high-affinity transport system; membrane-associated protein (VIMSS)	0.4762	14	rbsD	3933351	3933770
17809	b3749	1	7023	+	rbsA	fused D-ribose transporter subunits of ABC superfamily: ATP-binding components (NCBI)	0.512	41	rbsA	3933778	3935283
17810	b3750	1	7023	+	rbsC	ribose ABC transporter permease protein (NCBI)	0.5342	34	rbsC	3935288	3936253
17811	b3751	1	7023	+	rbsB	D-ribose transporter subunit (NCBI)	0.5286	24	rbsB	3936278	3937168
17812	b3752	1	7023	+	rbsK	ribokinase (NCBI)	0.5194	33	rbsK	3937294	3938223
17813	b3753	1	7023	+	rbsR	DNA-binding transcriptional repressor of ribose metabolism (NCBI)	0.5065	39	rbsR	3938227	3939219
17814	b3754	1	7023	-	hsrA	predicted multidrug or homocysteine efflux system (NCBI)	0.4909	66	hsrA	3939185	3940612
1937108	b3755	1	7023	-	yieP	predicted transcriptional regulator (NCBI)	0.4935	22	yieP	3940635	3941327
1937109	b3756	3	7023	+	rrsC	16S ribosomal RNA (NCBI)	0.5441	54	rrsC	3941808	3943349
1937110	b3757	5	7023	+	gltU	tRNA-Glu (NCBI)	0.6447	3	gltU	3943435	3943510
1937111	b3758	2	7023	+	rrlC	23S ribosomal RNA (NCBI)	0.5331	115	rrlC	3943704	3946607
1937112	b3759	4	7023	+	rrfC	5S ribosomal RNA (NCBI)	0.6417	4	rrfC	3946700	3946819
1937113	b3760	5	7023	+	aspT	tRNA-Asp (NCBI)	0.6364	2	aspT	3946872	3946948
1937114	b3761	5	7023	+	trpT	tRNA-Trp (NCBI)	0.5921	1	trpT	3946957	3947032
1937115	b4480	1	7023	-	hdfR	transcriptional regulator HdfR (NCBI)	0.4845	30	hdfR	3947128	3947967
17817	b3764	1	7023	+	yifE	hypothetical protein (NCBI)	0.4808	11	maoP	3948086	3948424
17818	b3765	1	7023	-	yifB	predicted bifunctional enzyme and transcriptional regulator (RefSeq)	0.5089	56	yifB	3948449	3949969
17819	b3766	1	7023	+	ilvL	ilvG operon leader peptide (NCBI)	0.5354	5	ilvL	3950322	3950420
7497369	b4669	1	7023	+	ilvX	expressed protein (RefSeq)	0.3725	1	ilvX	3950507	3950557
1937116	b4488	7	7023	+	ilvG	NA	0.5465	46	ilvG	3950560	3952204
17821	b3769	1	7023	+	ilvM	acetolactate synthase II, small subunit (NCBI)	0.4924	10	ilvM	3952201	3952464
1937119	b3770	1	7023	+	ilvE	branched-chain amino acid aminotransferase (NCBI)	0.5495	26	ilvE	3952484	3953413
1937120	b3771	1	7023	+	ilvD	dihydroxy-acid dehydratase (NCBI)	0.5635	46	ilvD	3953478	3955328
17824	b3772	1	7023	+	ilvA	threonine dehydratase (NCBI)	0.5877	27	ilvA	3955331	3956875
17825	b3773	1	7023	-	ilvY	DNA-binding transcriptional dual regulator (NCBI)	0.5761	21	ilvY	3956927	3957820
17826	b3774	1	7023	+	ilvC	ketol-acid reductoisomerase (NCBI)	0.5379	39	ilvC	3957970	3959445
17827	b3775	1	7023	-	ppiC	peptidyl-prolyl cis-trans isomerase C (rotamase C) (NCBI)	0.5177	6	ppiC	3959532	3959813
1937122	b3777	7	7023	-	yifN	conserved protein (pseudogene) (NCBI)	0.4298	19	yifN	3960012	3960460
1937123	b3778	1	7023	+	rep	DNA helicase and single-stranded DNA-dependent ATPase (NCBI)	0.5346	55	rep	3960677	3962698
1937124	b3779	1	7023	-	gpp	guanosine pentaphosphatase/exopolyphosphatase (NCBI)	0.5367	39	gpp	3962745	3964229
17831	b3780	1	7023	-	rhlB	ATP-dependent RNA helicase (NCBI)	0.5253	43	rhlB	3964365	3965630
17832	b3781	1	7023	+	trxA	thioredoxin 1 (VIMSS)	0.5091	5	trxA	3965761	3966090
17834	b3783	1	7023	+	rho	transcription termination factor Rho (NCBI)	0.5032	40	rho	3966417	3967676
17835	b3784	1	7023	+	rfe	UDP-GlcNAc:undecaprenylphosphate GlcNAc-1-phosphate transferase (NCBI)	0.4946	38	rfe	3967916	3969019
17836	b3785	1	7023	+	wzzE	putative transport protein (VIMSS)	0.5272	34	wzzE	3969031	3970077
1937127	b3786	1	7023	+	rffE	UDP-N-acetyl glucosamine-2-epimerase (NCBI)	0.5261	28	wecB	3970133	3971263
1937128	b3787	1	7023	+	rffD	UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase (NCBI)	0.5376	34	wecC	3971260	3972522
1937129	b3788	1	7023	+	rffG	dTDP-glucose 4,6-dehydratase (NCBI)	0.5375	30	rffG	3972522	3973589
17840	b3789	1	7023	+	rffH	glucose-1-phosphate thymidylyltransferase (NCBI)	0.551	25	rffH	3973608	3974489
1937130	b3790	1	7023	+	rffC	TDP-fucosamine acetyltransferase (RefSeq)	0.5556	19	rffC	3974467	3975141
17842	b3791	1	7023	+	rffA	TDP-4-oxo-6-deoxy-D-glucose transaminase (NCBI)	0.5438	33	wecE	3975146	3976276
17843	b3792	1	7023	+	wzxE	O-antigen translocase (NCBI)	0.5364	51	wzxE	3976278	3977528
1937131	b4481	1	7023	+	rffT	4-alpha-L-fucosyltransferase (NCBI)	0.5287	33	wecF	3977525	3978604
17845	b3793	1	7023	+	wzyE	putative enterobacterial common antigen polymerase (NCBI)	0.524	43	wzyE	3978601	3979953
17846	b3794	1	7023	+	rffM	putative UDP-N-acetyl-D-mannosaminuronic acid transferase (NCBI)	0.5317	25	rffM	3979956	3980696
1937132	b3795	1	7023	+	yifK	predicted transporter (NCBI)	0.5346	44	thrP	3980887	3982272
1937133	b3796	5	7023	+	argX	tRNA-Arg (NCBI)	0.6753	1	argX	3982375	3982451
1937134	b3797	5	7023	+	hisR	tRNA-His (NCBI)	0.5325	3	hisR	3982509	3982585
1937135	b3798	5	7023	+	leuT	tRNA-Leu (NCBI)	0.6092	4	leuT	3982606	3982692
1937136	b3799	5	7023	+	proM	tRNA-Pro (NCBI)	0.6234	1	proM	3982735	3982811
1937137	b3800	1	7023	+	aslB	predicted regulator of arylsulfatase activity (NCBI)	0.5267	40	aslB	3982958	3984193
17849	b3801	1	7023	-	aslA	acrylsulfatase-like enzyme (NCBI)	0.532	58	aslA	3984352	3986007
1937138	b4456	6	7023	+	ryiA	regulatory sRNA (NCBI)	0.4767	6	glmZ	3986432	3986603
17850	b3802	1	7023	-	hemY	predicted protoheme IX synthesis protein (NCBI)	0.5497	28	hemY	3986686	3987882
17851	b3803	1	7023	-	hemX	predicted uroporphyrinogen III methylase (NCBI)	0.5338	36	hemX	3987885	3989066
17852	b3804	1	7023	-	hemD	uroporphyrinogen-III synthetase (NCBI)	0.529	23	hemD	3989088	3989828
1937139	b3805	1	7023	-	hemC	porphobilinogen deaminase (NCBI)	0.5616	28	hemC	3989825	3990766
17854	b3806	1	7023	+	cyaA	adenylate cyclase (NCBI)	0.5194	94	cyaA	3991153	3993699
17855	b3807	1	7023	-	cyaY	frataxin-like protein (NCBI)	0.5389	6	cyaY	3993739	3994059
1937140	b4558	1	7023	+	yifL	predicted lipoprotein (NCBI)	0.5245	7	lptM	3994522	3994725
17858	b3809	1	7023	+	dapF	diaminopimelate epimerase (VIMSS)	0.5515	22	dapF	3994762	3995586
17859	b3810	1	7023	+	yigA	hypothetical protein (NCBI)	0.5579	21	yigA	3995583	3996290
17860	b3811	1	7023	+	xerC	site-specific tyrosine recombinase XerC (NCBI)	0.5396	22	xerC	3996287	3997183
17861	b3812	1	7023	+	yigB	predicted hydrolase (NCBI)	0.5579	10	yigB	3997183	3997899
